"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"9973",4.94,1.58,0,20.55,8.4,5.64,0,22.17,13.19,6.14,236,105,6770.866667,"∑Ò",284,209,40,0,453,0,819,671,129,0,0,1361,0,40,111,453,1132.9,299,709.6,194,534.3,0,0,61,107.1,79,165.1,112,350.1,284,681.6,11,84
"9974",4.94,0,0,20.56,8.4,5.65,0,71.59,13.19,6.14,249,76,1403.95,"∑Ò",188,61,159,88,0,2,837,202,239,334,462,0,4,1,6.7,248,907.2,142,640.4,107,273.5,0,1,21,90.3,30,129,115,484.5,188,743.4,13,32
"9975",4.77,2.67,16.47,2.48,0,2.03,0,8.15,9.63,4.06,61.81,54,852.0666667,"∑Ò",211,162,373,0,0,0,263,215,472,6,0,0,0,0,0,373,250,342,197.8,31,52.3,0,0,8,13.8,8,3,193,108.8,211,129.5,13,35
"9976",2.32,4.88,0,12.53,5.16,3.46,0,52.7,13.12,10.84,287.2,163,39637.86667,"∑Ò",411,388,393,406,0,0,802,731,672,103,758,0,0,182,279.6,617,850.5,519,724.2,280,405.8,0,0,106,166.2,6,5.1,260,385.3,411,598.4,34,131
"9977",5,0,5.06,13.62,1.52,1.67,0,3.77,7.55,4.52,47.6,0,0,"∑Ò",109,22,131,0,0,0,272,41,185,128,0,0,0,0,0,131,247.9,73,178.8,58,69.1,0,0,10,37.6,15,18.3,25,92.2,109,219.2,11,14
"9978",1.98,1.2,0,21.46,8.78,5.89,0,21.89,22.72,9.24,214.5,261,0," «",388,372,611,124,25,0,849,759,1137,187,246,38,0,0,0,760,1218,540,957.9,220,260.1,0,0,72,90.9,40,87.1,258,455.9,388,646.8,23,91
"9979",0,0,0,20.55,8.4,5.64,0,67.19,23.19,6.14,295.95,92,12872.93333,"∑Ò",72,25,92,1,4,0,151,33,158,12,2,12,0,0,0,97,132.2,76,109.3,21,22.8,0,0,14,18.2,0,0,44,60.4,72,114.1,10,10
"9980",5,0,0,2.77,0,6.92,0,7.15,14.3,8.58,35,0,0," «",26,7,0,33,0,0,38,38,0,0,76,0,0,0,0,33,57.1,26,53.8,7,3.3,0,0,2,3.4,0,0,10,5,26,22.1,0,0
"9981",0,0.29,0,20.59,8.42,5.66,0,71.7,23.22,6.15,296,181,1175.333333,"∑Ò",331,98,429,0,0,0,1150,197,897,450,0,0,0,0,0,429,1120.6,289,754,141,367.8,0,0,10,20.1,96,343.4,146,318,331,973.1,14,31
"9982",7.6,16.56,0,23.5,9.59,6.45,0,80.92,3.52,12.26,299,172,32999.78333,"∑Ò",142,78,219,1,0,0,682,238,446,473,1,0,0,46,74.2,174,739.9,136,492.2,84,322,0,0,36,102.1,25,137.9,70,328.4,142,614.3,9,28
"9983",5,0.5,2.2,4.06,1.45,2.32,0,88.33,30,0,133.86,209,10002.53333," «",139,176,277,26,12,0,263,261,406,57,43,18,0,0,0,315,355.1,173,198.1,142,157.1,0,0,23,15.5,9,15.8,74,93.9,139,188.6,11,60
"9984",4.64,0,0,6.35,2.59,1.74,0,22.8,10.52,6.31,98.64,3,26.48333333," «",30,14,40,4,0,0,296,232,503,1,24,0,0,36,482.4,8,26.9,41,505,3,4.2,0,0,24,264.3,0,0,2,1.1,30,282.7,3,0
"9985",7.6,16.56,0,23.5,9.59,6.45,0,80.92,3.52,12.26,299,186,31202.53333,"∑Ò",397,376,773,0,0,0,941,722,1421,242,0,0,0,46,74,727,1204.6,439,790.4,334,488.2,0,0,111,180,57,116.6,202,381.5,397,737,16,60
"9986",5,0.5,11.33,38.28,0,0,0,4.39,8.79,5.27,85.11,0,0,"∑Ò",158,115,273,0,0,0,385,302,555,132,0,0,0,0,0,273,542.2,214,437.3,59,104.9,0,0,25,47.9,11,50.5,65,142.9,158,298.9,10,90
"9987",0,0,0.45,20.59,8.42,5.66,0,22.22,13.22,6.15,286,4,20.55,"∑Ò",109,93,202,0,0,0,657,167,243,581,0,0,0,4,19.4,198,697.1,130,615.3,72,101.2,0,0,14,43.2,2,19,75,417.2,109,595.1,5,59
"9988",0,0,0.6,20.81,8.51,5.71,0,22.45,13.36,6.22,289,6,48.48333333,"∑Ò",320,100,389,0,31,0,1055,227,901,300,0,81,0,0,0,420,1062.5,317,825.1,103,237.4,0,0,20,55.6,58,236,170,515.5,320,888.5,18,44
"9989",4.28,0,0,2.88,1.18,0.79,0,18.75,151.63,6.45,207.76,86,2187.266667,"∑Ò",64,6,53,17,0,0,142,18,55,73,32,0,0,0,0,70,124.8,50,90.1,20,34.7,0,0,0,0,0,0,46,41.2,64,109.9,3,0
"9990",0,3.2,0,20.81,8.51,5.71,0,72.45,28.36,6.22,487,161,33853.75,"∑Ò",207,222,412,1,16,0,400,319,550,125,3,41,0,11,22.7,418,471.7,297,360.5,132,133.9,0,0,9,24.6,12,10.8,155,238.7,207,292,22,86
"9991",7.08,0,0,40.19,9.26,6.21,0,75.36,2.86,9.76,273.3,930,0,"∑Ò",265,110,312,63,0,0,1308,241,444,982,123,0,0,0,0,375,1348.2,282,1078.1,93,270.1,0,0,38,66.9,53,165.6,86,328.7,265,1169.4,16,38
"9992",5,1.1,0,2.86,0.71,18.13,2.34,51.77,8.54,2.13,111.19,203,7431.883333,"∑Ò",85,117,45,87,69,1,258,327,139,41,217,182,6,0,0,202,486.8,134,349.4,68,137.4,0,0,12,28.4,4,10.9,58,160.5,85,218.4,4,57
"9993",7.6,16.56,0,23.5,9.59,6.45,0,80.92,8.52,12.26,299,7,1905.633333,"∑Ò",22,46,8,60,0,0,32,86,30,1,87,0,0,0,0,68,82.6,49,70.5,19,12.1,0,0,11,12.7,2,1.2,6,4.9,22,20.1,4,18
"9994",3.14,2.01,30.54,29.87,4.19,0.37,0,22.77,8.04,4.82,120,0,0,"∑Ò",271,147,378,40,0,0,688,299,668,252,67,0,0,78,82.2,340,684.5,300,602.3,118,164.4,0,0,26,34.2,8,5.5,173,408.4,271,546.7,17,36
"9995",2.64,3.65,0,1.29,0.53,22.78,0,38.83,9.34,4.65,97.08,165,35009.83333," «",110,173,19,0,264,0,312,508,76,0,0,744,0,19,65.7,264,605.4,197,521.3,86,149.8,0,0,16,38,2,0.8,88,209,110,253,2,86
"9996",5,0,16.35,0.58,0,0,0,25.28,21.19,6.33,81.93,0,0,"∑Ò",119,115,234,0,0,0,142,129,269,2,0,0,0,0,0,234,130.2,149,86.8,85,43.4,0,0,10,4.6,3,1.8,94,62.4,119,75.4,8,33
"9997",0.34,0.07,0,4.21,1.64,1.08,0,2.9,1.77,2.4,99.1,0,0,"∑Ò",143,64,3,204,0,0,886,236,6,0,1116,0,0,1,0.6,206,1021.3,155,796.6,52,225.4,0,0,33,100,3,8,105,708,143,817.1,7,19
"9998",1.88,2.46,0.44,43.38,3.14,2.11,0,25.17,4.1,11.02,139.5,165,12322.73333," «",169,117,149,20,117,0,876,450,259,601,106,360,0,41,41.2,245,1142.4,211,991.4,75,192.2,0,0,23,79.5,16,47.6,114,642.5,169,790.6,3,32
"9999",4.75,0.47,0,4.82,0.28,0,0,30.22,12.35,5.7,56.87,204,15701.93333,"∑Ò",86,66,148,4,0,0,171,99,205,50,15,0,0,0,0,152,192.2,96,123.7,56,68.4,0,0,19,15.4,5,6.8,56,91.3,86,125.7,8,24
"10000",1.16,2.44,0,4.72,1.93,1.28,0,21.68,5.93,5.42,80,1478,25637.53333,"∑Ò",118,147,47,0,218,0,238,344,156,0,0,426,0,47,132.2,218,315.6,175,347.3,90,100.5,0,0,14,29.6,17,29.6,83,103.9,118,177.9,2,43
"10001",7.16,1.9,13.8,8.32,1.6,1.07,0,10.56,3,12.68,84.1,0,0,"∑Ò",127,71,198,0,0,0,251,163,336,78,0,0,0,0,0,198,302.6,153,229.6,45,73,0,0,22,9.1,7,10.7,69,98.7,127,176.6,9,24
"10002",0,0,0,7.81,3.2,2.14,0,15.3,17.04,4.24,134,22,1503.833333,"∑Ò",110,98,95,4,109,0,281,228,133,147,7,222,0,18,10.1,190,386.5,123,241.5,85,155,0,0,18,22.7,20,61.8,67,130.2,110,222.9,7,34
"10003",2.56,5.43,0,7.71,3.18,2.11,0,42.28,8.44,12.08,204,4,876.65," «",52,35,3,0,84,0,111,80,17,0,0,174,0,3,15.4,84,127.4,70,121.8,17,21.1,0,0,1,2.3,30,52.7,14,16.8,52,81.8,1,16
"10004",0,0.2,0,20.51,8.38,5.63,0,22.12,11.43,6.13,204,107,675.6166667,"∑Ò",157,77,139,0,95,0,783,269,657,0,0,395,0,139,586.4,95,344.6,163,723.9,71,207.1,0,0,98,393.1,0,0,58,305.4,157,699.1,6,15
"10005",5,0,0.15,7.13,2.91,1.95,0,217.08,125.64,6.39,444,109,23166.93333,"∑Ò",180,111,291,0,0,0,261,152,386,27,0,0,0,0,0,291,245,240,182.6,51,62.3,0,0,55,33.7,16,34.2,76,69.2,180,152.6,13,33
"10006",6.42,3.36,0,6.52,2.66,1.78,0,29.86,2.16,7.46,163.82,177,4942.383333,"∑Ò",10,8,0,0,18,0,35,19,0,0,0,54,0,0,0,18,45.1,15,42.6,3,2.6,0,0,0,0,0,0,6,6.5,10,30.3,0,0
"10007",0,0.7,15.29,8.7,2.61,0,0,246.34,22.74,6.82,297.96,208,17155.76667,"∑Ò",104,70,165,9,0,0,210,124,276,30,28,0,0,0,0,174,238.5,116,161.3,58,77.2,0,0,18,20.2,6,8.2,57,79.5,104,152.2,13,28
"10008",5,0.1,0,0,0,60.76,0,3.04,16.44,3.65,105.86,0,0,"∑Ò",28,24,0,0,52,0,244,290,0,0,0,534,0,0,0,52,508.5,33,352,19,156.5,0,0,2,3.7,1,11,20,200.8,28,231.1,2,9
"10009",5.4,5.52,91.2,7.3,1.81,1.16,0,89.98,3.72,3.82,370.51,388,33959.28333,"∑Ò",506,498,972,9,23,0,1230,1000,2144,21,15,50,0,0,0,1004,1714.5,675,1189.6,329,525,0,0,66,134.5,52,64.9,375,749,506,970.7,39,161
"10010",5,0,12.6,0.29,0.58,0,16.66,10.28,11.19,6.33,70.13,0,0,"∑Ò",121,105,191,4,0,31,151,145,257,1,4,0,34,0,0,226,171.8,138,112,88,59.8,0,0,15,6.4,34,33.5,59,30.6,121,80.1,6,17
"10011",5,0.1,1.05,1.76,1.76,3.52,0,6.36,13.47,7.63,36.15,0,0," «",75,27,57,45,0,0,224,59,80,112,91,0,0,0,0,102,227.1,72,142.8,30,84.3,0,0,10,18.4,0,0,41,63.3,75,181.5,8,13
"10012",4.89,0.2,16.77,69.83,0,1.72,0,7.75,18.68,3.45,138.12,1,2.95,"∑Ò",47,92,139,0,0,0,439,618,813,244,0,0,0,0,0,139,987.7,107,781.7,32,206.1,0,0,0,0,0,0,47,420.6,47,420.6,3,18
"10013",5,0.1,16.2,42,1.23,0.82,0,14.57,16.21,6.73,124.3,0,0,"∑Ò",181,68,244,5,0,0,436,88,195,292,37,0,0,0,0,249,371.7,118,193.7,131,177.9,0,0,3,1.5,5,5,78,121.8,181,321.8,9,37
"10014",0.83,3.52,0,7.64,3.12,2.1,0,36.21,16.61,3.91,215.31,864,0,"∑Ò",118,62,169,11,0,0,695,113,556,227,25,0,0,1,5,179,705,146,627.5,34,82.6,0,0,57,354.4,10,71.9,25,142.4,118,632.1,10,20
"10015",7.6,16.56,0,23.5,9.59,6.45,0,80.92,3.52,12.26,299,1343,31827.58333,"∑Ò",177,223,237,17,146,0,518,481,462,210,73,254,0,27,30.2,373,772.4,255,504.1,145,298.5,0,0,26,51.1,91,260.5,44,101.4,177,430,11,52
"10016",4.85,0,0,6.16,2.51,1.69,0,22.14,13.12,6.12,99,3,972.0166667,"∑Ò",90,69,55,53,51,0,240,112,71,0,203,78,0,55,37.2,104,220.2,86,158.2,73,99.2,0,0,28,19.7,39,148.2,20,16.8,90,186.8,8,20
"10017",4.72,2.15,0,6.21,2.54,1.7,0,60.5,29.24,6.18,156.02,69,16.65,"∑Ò",228,178,20,10,376,0,541,328,32,0,17,820,0,20,21.2,386,637.7,244,481.3,162,177.6,0,0,10,5.6,38,64.1,176,345.1,228,416.9,13,46
"10018",4.85,0.29,0,6.16,2.51,1.69,0,22.14,13.12,6.13,99.3,60,2768.3,"∑Ò",115,80,45,74,76,0,404,192,58,0,400,138,0,45,29.6,150,458.7,119,368.7,76,119.6,0,0,26,39,3,4.5,84,280.7,115,344.2,7,29
"10019",6.74,0,0,7.84,3.2,2.16,0,15.66,2.66,11.24,99,24,264.2833333," «",40,31,53,0,18,0,72,47,66,18,0,35,0,33,17.4,38,64.6,52,51.3,19,30.7,0,0,19,10.3,3,3,14,15.8,40,51.4,5,0
"10020",0,11.42,5.64,39.57,0.91,0.46,0,9.78,12.77,5.93,89.75,18,5362.183333,"∑Ò",137,133,266,4,0,0,334,321,411,236,8,0,0,0,0,270,524,197,363.5,73,160.6,0,0,12,15.2,47,87,66,149.8,137,265,5,38
"10021",5,2.5,7.15,387.15,0,0,0,0,30,0,431.8,3,10.21666667,"∑Ò",371,295,654,12,0,0,2211,2304,2923,1529,63,0,0,0,0,666,4197.1,470,2644.9,196,1552.2,0,0,161,523.5,28,27.3,40,41.7,371,2030.5,6,14
"10022",4.92,1.87,0,5.13,2.1,1.41,0,69.88,13.18,6.14,196,287,37724.85,"∑Ò",300,224,326,45,153,0,467,353,547,5,56,212,0,105,172.9,419,372.8,375,416,149,129.7,0,0,74,112.6,75,66.1,148,128.4,300,308.3,17,49
"10023",0,10,0,4.23,1.73,1.16,0,15.19,7.01,4.2,69.3,46,3817.916667,"∑Ò",67,43,109,1,0,0,215,114,198,127,4,0,0,0,0,110,274.2,71,200.2,39,74,0,0,23,33.3,5,32.4,32,102,67,181.2,4,21
"10024",5,2.7,0,6.08,1.52,1.67,0,13.77,7.55,4.52,47.7,19,639.2166667,"∑Ò",50,48,76,22,0,0,97,117,161,1,52,0,0,0,0,98,159.5,84,137.4,14,22.1,0,2,0,0,5,2,43,65.5,50,68.2,4,13
"10025",4.95,16.42,0,7.05,2.88,1.93,0,115.88,13.5,6.32,286,73,4310.8,"∑Ò",288,318,513,3,90,0,568,590,893,106,6,153,0,90,95.3,516,764.3,434,647.4,172,212.2,0,0,67,92.3,26,37.3,176,262.4,288,427.3,26,101
"10026",5,1,0,5.45,0.86,18.12,0,33.65,19.28,5.58,94.82,173,0,"∑Ò",141,94,201,10,24,0,265,153,219,106,16,77,0,0,0,235,292.1,130,164.8,105,127.3,0,0,14,36.3,6,7.3,97,129.6,141,188.3,6,25
"10027",4.82,0.3,36.52,120.84,0.71,0.35,0,100.81,17.63,4.59,296.66,113,2937.266667,"∑Ò",195,40,235,0,0,0,921,67,416,572,0,0,0,0,0,235,865.5,143,699.7,92,165.8,0,4,11,32.6,4,38.1,122,172,195,819.9,12,19
"10028",4.78,1.24,0,36.02,0,8.87,0,9.93,2.87,5.73,64.28,2,0.6,"∑Ò",142,183,280,1,44,0,314,364,487,130,2,59,0,0,0,325,512.1,217,358.5,108,153.7,0,0,56,48.2,17,87.1,64,82.7,142,238.2,16,55
"10029",0,4.3,0,0,0,47.27,0,11.07,12.11,7.28,86.57,172,11113.75,"∑Ò",127,145,151,1,120,0,408,309,228,171,1,317,0,0,0,272,566.4,163,326.4,109,240,0,0,24,33.6,5,6.4,45,119.2,127,341.3,10,37
"10030",0,1.2,17.8,1.44,0.51,0.34,0,21.02,7.42,4.45,64.43,9,44.55,"∑Ò",86,88,174,0,0,0,205,238,369,74,0,0,0,0,0,174,356.5,137,297.8,37,58.7,0,0,25,73.1,10,21.9,45,61.1,86,163.3,10,16
"10031",4.95,0.3,0,34.74,14.22,9.54,0,32.85,13.36,6.24,309.83,90,2372.616667,"∑Ò",76,103,57,0,122,0,792,905,527,0,0,1170,0,52,487.4,127,1113.8,106,1371.4,73,229.8,0,0,28,335.9,2,63.6,42,349.1,76,752.7,5,9
"10032",5,1.6,6.9,0.87,21.17,0.42,0,17.65,33.29,15.17,78.54,1,1.15,"∑Ò",139,137,177,99,0,0,247,218,291,3,171,0,0,0,0,276,325.5,179,194.3,97,131.2,0,0,17,25.9,7,4.7,88,80.8,139,175.8,18,36
"10033",1.62,3.44,0,8.89,3.65,2.43,0,37.19,7.2,7.66,199,154,10187.01667,"∑Ò",32,23,48,0,7,0,115,56,74,86,0,11,0,2,2.6,53,143,31,110.1,24,35.5,0,0,8,31.9,0,0,24,68.4,32,100.3,6,12
"10034",5,6.6,3.41,0.87,0,0.29,0,214.37,28.82,4.15,272.09,2044,35440.76667,"∑Ò",289,248,533,2,2,0,535,442,822,151,2,2,0,0,0,537,702.7,386,465.8,151,236.9,0,0,82,82.5,27,49.5,132,192.8,289,392.8,18,84
"10035",1.74,3.69,0,9.54,3.89,2.61,0,39.88,5.67,8.2,194,527,6263.166667," «",229,186,386,21,8,0,348,341,551,99,29,10,0,28,15,387,450.5,288,311.1,127,154.4,0,0,102,73.1,13,32.8,102,112.5,229,222.3,21,50
"10036",1.52,0,1.03,9.99,3.73,2.5,0,18.74,5.03,7.14,104.97,1157,0," «",170,17,182,5,0,0,673,58,644,50,37,0,0,0,0,187,627.4,137,463.8,50,163.7,0,0,0,0,9,6.1,154,550.2,170,580.6,6,9
"10037",5.93,2.46,0,2.11,0.86,0.58,0,76.15,11.29,5.45,124,1068,0,"∑Ò",46,38,84,0,0,0,58,63,119,2,0,0,0,3,2.9,81,76.5,62,57.6,22,21.8,0,0,2,1.5,12,7.6,24,21.5,46,35.6,5,13
"10038",4.87,4.28,3.53,47.27,20.79,1.92,0,6.77,14,6.66,110.37,12,174.9666667,"∑Ò",184,250,197,223,14,0,446,580,332,233,436,25,0,0,0,434,811.5,258,515.8,176,295.8,0,0,23,29.9,25,50.5,129,276.1,184,360.3,10,74
"10039",5,0.2,0,4.66,1.76,3.52,0.49,11.36,21.47,7.63,51.59,6,475.7,"∑Ò",103,54,156,0,0,1,232,95,316,10,0,0,1,0,0,157,245.1,135,219.7,22,25.4,0,0,32,61.6,5,27.2,31,58.1,103,176.9,8,22
"10040",5,9.1,14.74,10.7,0,28.63,0,7.29,4.59,2.75,101.25,3,2.216666667,"∑Ò",196,62,208,2,48,0,505,136,385,126,2,128,0,0,0,258,522.9,168,394.6,90,128.3,0,0,39,125.3,18,33.4,138,258.8,196,418.2,14,35
"10041",5,11.9,10,2.83,0,1.38,0,7.3,4.59,2.77,64.17,0,0,"∑Ò",311,61,371,0,1,0,584,147,671,58,0,2,0,0,0,372,543.7,260,415,112,128.6,0,0,44,83.5,33,33.3,231,309.3,311,429.2,18,42
"10042",5,0,23.1,5.8,0,6.8,0,12.65,35.29,15.17,99.78,0,0,"∑Ò",174,104,241,0,37,0,382,233,521,20,0,74,0,0,0,278,469.6,221,391.9,57,77.8,0,0,37,80.9,2,14,36,46.2,174,290.4,9,21
"10043",1.4,17.89,0,27.81,11.36,7.64,0,85.08,6.95,6.61,399,0,0,"∑Ò",126,115,240,1,0,0,157,155,309,2,1,0,0,0,0,241,170.9,170,114.1,71,56.8,0,0,19,9.1,22,16.8,77,53.4,126,84.8,12,19
"10044",5,0,5.72,12.3,7.83,1.74,14.7,7.89,10.79,3.48,84.85,0,0,"∑Ò",152,216,316,34,0,18,231,374,486,40,49,0,30,0,0,368,395.3,321,346.8,47,48.5,0,0,14,26.3,7,9.6,127,87.6,152,136.7,7,29
"10045",5,6.9,27,11.97,0.56,0.37,5.39,28.24,8.21,4.92,109.09,0,0,"∑Ò",178,106,275,0,0,9,320,172,381,100,0,0,11,0,0,284,324.4,229,280.8,55,43.6,0,0,14,9.4,8,8.4,116,179.6,178,220.3,8,31
"10046",6.04,3.11,0,5.69,2.32,1.56,0,34.66,1.45,6.12,99.36,187,9426.05,"∑Ò",159,180,327,12,0,0,255,293,521,14,13,0,0,72,49.9,267,313.2,240,233.9,99,129.3,0,0,64,40.2,3,4.4,58,91.6,159,169,12,70
"10047",4.82,0,0,1.34,0.55,12.97,0,22.77,8.04,4.82,299.8,0,0,"∑Ò",1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,1,2.4,1,2.4,0,0,0,0,0,0,0,0,0,0,1,2.4,0,0
"10048",5,0.3,13.8,5.54,0.55,0.37,0,22.77,13.04,4.82,77.3,0,0,"∑Ò",53,76,129,0,0,0,190,183,289,84,0,0,0,0,0,129,304.7,73,227,56,77.6,0,0,0,0,18,17.5,25,86.5,53,161.3,3,41
"10049",5,3.3,0,46.4,0,2.9,0.49,10.35,10.7,6.42,93.09,166,828.6,"∑Ò",176,183,339,0,19,1,325,280,422,160,0,22,1,0,0,359,376.4,233,255,126,121.4,0,0,5,10.4,16,59.1,55,108.5,176,208.2,5,82
"10050",5,3.7,5,6.57,0.56,0.37,0,23.24,8.21,4.92,67.9,0,0,"∑Ò",115,53,168,0,0,0,151,77,140,88,0,0,0,0,0,168,138.3,105,84.1,63,54.2,0,0,0,0,3,2.5,29,25.5,115,87.9,7,9
"10051",1.32,2.78,0,7.15,2.94,1.96,0,49.76,4.8,6.18,159,973,33660.9,"∑Ò",148,198,287,59,0,0,285,361,507,52,87,0,0,140,173.6,206,295.4,244,333.7,102,135.3,0,0,54,62.9,13,16.8,77,105.4,148,209.9,8,38
"10052",5,0.1,0,6.35,2.59,1.74,0,27.8,43.52,6.31,132.1,392,17151.43333,"∑Ò",68,76,0,0,144,0,121,135,0,0,0,256,0,0,0,144,180.5,72,95.9,72,84.6,0,0,7,6,4,5.7,56,73.9,68,86,0,49
"10053",1.5,3.97,0.6,4.65,1.84,1.23,0,33.65,2.1,7.04,117.53,513,0,"∑Ò",82,96,178,0,0,0,349,301,368,282,0,0,0,0,0,178,550,146,522.7,32,27.3,0,0,10,4.7,18,192.3,41,93.8,82,304.2,6,34
"10054",5,0,12.1,51,0,2.04,0,3.43,13.86,4.12,104.27,0,0,"∑Ò",137,103,240,0,0,0,383,292,502,173,0,0,0,0,0,240,548.6,217,467.2,23,81.5,0,0,1,1.6,73,79.1,53,223.6,137,312.2,6,14
"10055",5,2.4,0,0.8,0.8,1.59,0,80.49,9.18,5.19,113.56,92,4515.966667,"∑Ò",210,123,333,0,0,0,496,278,663,111,0,0,0,0,0,333,600.2,245,452.3,88,147.9,0,0,43,62.4,15,42.2,139,268.1,210,383.4,17,43
"10056",5,0,0,2.33,0.67,0.37,0,11.82,7.1,4.26,19.39,1,0.583333333,"∑Ò",43,14,57,0,0,0,96,35,121,10,0,0,0,0,0,57,102.3,45,85.8,12,16.5,0,0,17,43.2,6,14.6,8,4.9,43,73.1,2,0
"10057",5,12.8,31.95,28.13,0,10.28,0,35.41,25.29,15.17,140.5,41,1735.583333,"∑Ò",162,142,296,0,8,0,546,356,771,97,0,34,0,0,0,304,746.1,209,619.7,95,126.4,15,2,11,5.9,24,46.4,73,269.1,147,412.1,21,52
"10058",5,0,0,4.53,0,14.2,3.98,227.12,13.99,8.4,262.04,644,15544.05,"∑Ò",97,24,108,4,7,2,218,41,202,39,6,10,2,0,0,121,193.7,83,149.6,38,44.1,0,0,1,1.2,2,0.9,66,138.3,97,165.5,13,11
"10059",5,0,4.6,31.37,0.56,0.37,24.01,25.09,8.21,4.92,114.56,185,14532.78333,"∑Ò",66,2,47,0,0,21,321,2,35,239,0,0,49,0,0,68,290.2,52,272.3,16,17.9,0,0,32,28.8,8,95.8,26,165.2,66,289.7,3,0
"10060",5,0,0.8,23.93,8.51,5.71,0,122.45,76.36,6.22,383.92,330,31452.33333,"∑Ò",43,42,69,16,0,0,82,108,114,40,36,0,0,36,62.6,49,86.3,53,88.5,32,60.4,5,0,16,19.3,1,0.5,15,24.5,38,56.4,9,29
"10061",5,0,2.1,20.81,8.51,5.71,0,122.45,76.36,6.22,382.1,675,17337.45,"∑Ò",112,115,204,23,0,0,195,221,337,30,49,0,0,48,56.1,179,234.1,132,182.9,95,107.3,4,0,38,35.6,20,11.9,30,48.3,108,129,15,50
"10062",5,0.3,0.6,20.81,8.51,5.71,0,122.45,76.36,6.22,380.9,133,31980.13333,"∑Ò",176,135,298,1,12,0,354,291,535,91,1,18,0,60,111,251,371.8,196,312.6,115,170.2,0,0,91,135.7,15,17.6,45,84,176,264.5,25,60
"10063",5,0,0.45,20.81,8.51,5.71,0,122.45,84.36,6.22,388.45,160,27111.85,"∑Ò",43,21,54,10,0,0,360,90,122,292,36,0,0,27,61.8,37,355,47,352.6,17,64.2,0,0,13,35.8,0,0,6,6.1,43,337.6,8,14
"10064",5,1.7,0.9,20.81,8.51,5.71,0,122.45,106.36,6.22,412.6,186,9146.833333,"∑Ò",276,188,401,63,0,0,469,334,656,55,92,0,0,107,145.5,357,414.3,336,414.8,129,148.5,0,0,86,102.7,47,51.2,110,128,276,319.1,22,58
"10065",5,0,6.2,20.81,8.51,5.71,0,122.45,126.36,6.22,436.2,396,15458.81667,"∑Ò",93,0,91,2,0,0,215,0,211,0,4,0,0,9,32.4,84,137.1,51,110,42,59.5,30,0,20,76.1,1,1,38,43,63,122.5,9,0
"10066",5,0.6,0,20.81,8.51,5.71,0,122.45,76.36,6.22,380.6,94,20533.03333,"∑Ò",107,82,163,5,21,0,305,256,396,110,20,35,0,24,95.6,165,372.4,128,331.5,61,136.5,0,0,18,59.9,2,9.2,60,145.5,107,252.3,12,26
